0.,0.37952247431764263
0.01,0.37288757550336576
0.02,0.3663445352580315
0.03,0.3598934489896602
0.04,0.35353434194953337
0.05,0.3472671717427699
0.06,0.3410918308477658
0.07,0.3350081491388524
0.08,0.3290158964067205
0.09,0.3231147848713896
0.1,0.3173044716827527
0.11,0.3115845614039807
0.12,0.30595460847327305
0.13,0.300414119639798
0.14,0.29496255636982216
0.15,0.28959933721937575
0.16,0.2843238401700235
0.17,0.2791354049246027
0.18,0.2740333351600241
0.19,0.2690169007345286
0.2,0.2640853398470205
0.21,0.25923786114636277
0.22,0.25447364578876525
0.23,0.2497918494416309
0.24,0.24519160423245964
0.25,0.2406720206416352
0.26,0.2362321893381225
0.27,0.23187118295732728
0.28,0.22758805782054667
0.29,0.2233818555956392
0.3,0.21925160489871023
0.31,0.21519632283677725
0.32,0.21121501649154192
0.33,0.20730668434452462
0.34,0.20347031764397533
0.35000000000000003,0.19970490171408128
0.36,0.19600941720711743
0.37,0.1923828412992902
0.38,0.1888241488311228
0.39,0.18533231339331332
0.4,0.18190630835908342
0.41000000000000003,0.17854510786410038
0.42,0.17524768773511834
0.43,0.17201302636854132
0.44,0.16884010556015464
0.45,0.1657279112873135
0.46,0.16267543444491062
0.47000000000000003,0.15968167153646626
0.48,0.15674562532171538
0.49,0.15386630542207053
0.5,0.1510427288853549
0.51,0.14827392071120574
0.52,0.1455589143385445
0.53,0.14289675209650965
0.54,0.14028648562024015
0.55,0.1377271762328855
0.56,0.13521789529520292
0.5700000000000001,0.13275772452408952
0.58,0.1303457562813712
0.59,0.12798109383415426
0.6,0.1256628515880149
0.61,0.12339015529428247
0.62,0.1211621422326397
0.63,0.11897796137023656
0.64,0.11683677349848239
0.65,0.11473775134865463
0.66,0.11268007968742165
0.67,0.11066295539335665
0.68,0.10868558751547464
0.6900000000000001,0.10674719731480087
0.7000000000000001,0.10484701828993959
0.71,0.10298429618758276
0.72,0.10115828899886094
0.73,0.09936826694241006
0.74,0.09761351243499017
0.75,0.09589332005046372
0.76,0.09420699646790635
0.77,0.09255386040959168
0.78,0.0909332425695625
0.79,0.08934448553346755
0.8,0.08778694369031458
0.81,0.08625998313676207
0.8200000000000001,0.0847629815745412
0.8300000000000001,0.08329532820157404
0.84,0.08185642359732613
0.85,0.08044567960290472
0.86,0.07906251919639004
0.87,0.0777063763638609
0.88,0.07637669596655253
0.89,0.0750729336045625
0.9,0.07379455547749626
0.91,0.072541038242425
0.92,0.07131186886950451
0.93,0.0701065444955887
0.9400000000000001,0.06892457227614622
0.9500000000000001,0.06776546923577623
0.96,0.0666287621175974
0.97,0.06551398723176981
0.98,0.0644206903033925
0.99,0.06334842632000326
1.,0.06229675937889468
1.01,0.061265262534442984
1.02,0.06025351764563631
1.03,0.059261115223974065
1.04,0.058287654281897194
1.05,0.05733274218189751
1.06,0.05639599448644415
1.07,0.055477034808853576
1.08,0.05457549466521989
1.09,0.05369101332751256
1.1,0.05282323767794077
1.11,0.051971822064674204
1.12,0.05113642815900135
1.1300000000000001,0.05031672481400026
1.1400000000000001,0.049512387924789424
1.1500000000000001,0.048723100290418445
1.16,0.04794855147745239
1.17,0.04718843768529841
1.18,0.046442461613316895
1.19,0.04571033232975391
1.2,0.044991765142526945
1.21,0.04428648147189179
1.22,0.043594208725012885
1.23,0.042914680172456365
1.24,0.04224763482662098
1.25,0.04159281732211761
1.26,0.04094997779810615
1.27,0.04031887178259423
1.28,0.03969926007870007
1.29,0.039090908652878543
1.3,0.03849358852510736
1.31,0.03790707566102784
1.32,0.03733115086603284
1.33,0.03676559968129175
1.34,0.03621021228170132
1.35,0.035664783375749326
1.36,0.03512911210727636
1.37,0.03460300195911923
1.3800000000000001,0.03408626065861917
1.3900000000000001,0.03357870008497618
1.4000000000000001,0.03308013617842974
1.41,0.03259038885124556
1.42,0.03210928190048692
1.43,0.03163664292254852
1.44,0.03117230322943016
1.45,0.030716097766726486
1.46,0.030267865033309384
1.47,0.029827447002678288
1.48,0.02939468904595385
1.49,0.028969439856490066
1.5,0.028551551376079235
1.51,0.028140878722724413
1.52,0.027737280119953776
1.53,0.02734061682765115
1.54,0.026950753074376527
1.55,0.026567555991151157
1.56,0.026190895546681088
1.57,0.025820644483993533
1.58,0.025456678258460114
1.59,0.02509887497718156
1.6,0.02474711533970838
1.61,0.02440128258007209
1.62,0.02406126241010194
1.6300000000000001,0.023726942964001987
1.6400000000000001,0.023398214744164262
1.6500000000000001,0.023074970568193097
1.6600000000000001,0.022757105517116575
1.67,0.02244451688476115
1.68,0.0221371041282657
1.69,0.02183476881971182
1.7,0.02153741459884691
1.71,0.021244947126877682
1.72,0.020957274041311303
1.73,0.02067430491182218
1.74,0.020395951197122782
1.75,0.020122126202816514
1.76,0.01985274504021206
1.77,0.01958772458607799
1.78,0.019326983443317573
1.79,0.019070441902543218
1.8,0.01881802190453118
1.81,0.018569647003536964
1.82,0.018325242331452406
1.83,0.018084734562785552
1.84,0.01784805188044526
1.85,0.017615123942312183
1.86,0.01738588184857869
1.87,0.01716025810984027
1.8800000000000001,0.016938186615921273
1.8900000000000001,0.016719602605418635
1.9000000000000001,0.016504442635946987
1.9100000000000001,0.016292644555069225
1.92,0.016084147471896737
1.93,0.015878891729344164
1.94,0.015676818877023414
1.95,0.015477871644762326
1.96,0.015281993916733409
1.97,0.015089130706178733
1.98,0.014899228130717031
1.99,0.014712233388219484
2.,0.014528094733241029
2.0100000000000002,0.014346761453994118
2.02,0.014168183849852514
2.0300000000000002,0.01399231320937237
2.04,0.013819101788818948
2.05,0.013648502791186682
2.06,0.013480470345701327
2.07,0.013314959487792792
2.08,0.013151926139527505
2.09,0.012991327090489682
2.1,0.01283311997910077
2.11,0.012677263274366836
2.12,0.012523716258043787
2.13,0.012372439007210634
2.14,0.012223392377241007
2.15,0.01207653798516378
2.16,0.01193183819340331
2.17,0.01178925609389065
2.18,0.011648755492536626
2.19,0.011510300894058613
2.2,0.011373857487152236
2.21,0.011239391130000236
2.22,0.011106868336110156
2.23,0.010976256260473456
2.24,0.010847522686038072
2.25,0.010720636010487368
2.2600000000000002,0.010595565233317897
2.27,0.01047227994320925
2.2800000000000002,0.01035075030567875
2.29,0.010230947051014601
2.3000000000000003,0.010112841462480556
2.31,0.009996405364786054
2.32,0.009881611112815245
2.33,0.00976843158060902
2.34,0.009656840150593954
2.35,0.009546810703052364
2.36,0.00943831760582785
2.37,0.00933133570426067
2.38,0.009225840311347695
2.39,0.009121807198121432
2.4,0.009019212584243255
2.41,0.008918033128805476
2.42,0.0088182459213377
2.43,0.008719828473012331
2.44,0.008622758708044857
2.45,0.008527014955284098
2.46,0.008432575939988186
2.47,0.008339420775781717
2.48,0.008247528956790054
2.49,0.008156880349946447
2.5,0.008067455187468073
2.5100000000000002,0.007979234059496982
2.52,0.00789219790690214
2.5300000000000002,0.0078063280142388
2.54,0.007721606002861556
2.5500000000000003,0.00763801382418747
2.56,0.00755553375310587
2.57,0.0074741483815312995
2.58,0.007393840612096405
2.59,0.007314593651981487
2.6,0.007236391006877509
2.61,0.007159216475079557
2.62,0.0070830541417076795
2.63,0.007007888373052206
2.64,0.00693370381104066
2.65,0.0068604853678234795
2.66,0.006788218220475783
2.67,0.006716887805812604
2.68,0.00664647981531486
2.69,0.0065769801901636605
2.7,0.006508375116380345
2.71,0.006440651020069964
2.72,0.0063737945627657284
2.73,0.006307792636872208
2.74,0.006242632361204971
2.75,0.006178301076624533
2.7600000000000002,0.006114786341762413
2.77,0.006052075928837265
2.7800000000000002,0.005990157819558986
2.79,0.00592902020111887
2.8000000000000003,0.005868651462263813
2.81,0.005809040189452718
2.82,0.005750175163093197
2.83,0.005692045353856823
2.84,0.005634639919071115
2.85,0.005577948199186556
2.86,0.005521959714316982
2.87,0.005466664160851641
2.88,0.005412051408137394
2.89,0.005358111495229445
2.9,0.005304834627709074
2.91,0.005252211174566908
2.92,0.0052002316651502565
2.93,0.005148886786173059
2.94,0.005098167378787148
2.95,0.005048064435713356
2.96,0.004998569098431225
2.97,0.004949672654425992
2.98,0.0049013665344916
2.99,0.004853642310088494
3.,0.0048064916907549935
3.0100000000000002,0.004759906521571088
3.02,0.00471387878067348
3.0300000000000002,0.0046684005768207705
3.04,0.004623464147007703
3.0500000000000003,0.004579061854127336
3.06,0.004535186184680213
3.0700000000000003,0.0044918297465293576
3.08,0.004448985266700264
3.09,0.0044066455892247565
3.1,0.0043648036730278734
3.11,0.004323452589856797
3.12,0.004282585522250923
3.13,0.0042421957615522135
3.14,0.004202276705954916
3.15,0.004162821858593857
3.16,0.004123824825670447
3.17,0.0040852793146155895
3.18,0.0040471791322887335
3.19,0.0040095181832122614
3.2,0.003972290467840493
3.21,0.0039354900808625335
3.22,0.003899111209538267
3.23,0.0038631481320668096
3.24,0.0038275952159866782
3.25,0.003792446916607072
3.2600000000000002,0.003757697775469558
3.27,0.0037233424188395413
3.2800000000000002,0.003689375556226894
3.29,0.0036557919789351294
3.3000000000000003,0.00362258655863849
3.31,0.003589754245986438
3.3200000000000003,0.0035572900692348846
3.33,0.003525189132903671
3.34,0.0034934466164597143
3.35,0.003462057773025307
3.36,0.003431017928111017
3.37,0.0034003224783727168
3.38,0.003369966890392206
3.39,0.003339946699480952
3.4,0.0033102575085065013
3.41,0.003280894986741009
3.42,0.003251854868731552
3.43,0.0032231329531916676
3.44,0.0031947251019137394
3.45,0.003166627238701802
3.46,0.003138835348324325
3.47,0.003111345475486569
3.48,0.0030841537238221507
3.49,0.0030572562549033644
3.5,0.003030649287269952
3.5100000000000002,0.003004329095475867
3.52,0.0029782920091537455
3.5300000000000002,0.002952534412096655
3.54,0.002927052741356847
3.5500000000000003,0.0029018434863610763
3.56,0.0028769031880422633
3.5700000000000003,0.0028522284379870625
3.58,0.002827815877599105
3.59,0.002803662197277549
3.6,0.0027797641356106496
3.61,0.002756118478584049
3.62,0.0027327220588034863
3.63,0.0027095717547316518
3.64,0.0026866644899388825
3.65,0.002663997232367458
3.66,0.002641566993609186
3.67,0.0026193708281960545
3.68,0.00259740583290366
3.69,0.002575669146067187
3.7,0.002554157946909666
3.71,0.002532869454882296
3.72,0.002511800929016556
3.73,0.0024909496672879264
3.74,0.0024703130059909443
